15min Data - Main Card (Port01)
Time Stamp,RX Octs,TX Octs,RX Pkts,TX Pkts,RX Drop Events,Status,RX Undersize Pkts,Status,RX Fragments,Status,RX 64Octs,TX 64Octs,RX 65 to 127Octs,TX 65 to 127Octs,RX 128 to 255Octs,TX 128 to 255Octs,RX 256 to 511Octs,TX 256 to 511Octs,RX 512 to 1023Octs,TX 512 to 1023Octs,RX 1024 to 1518Octs,TX 1024 to 1518Octs,RX CRC Alignment Errors,Status,RX Oversize Pkts,Status,TX Oversize Pkts,RX Jabbers,RX Multicast Pkts,TX Multicast Pkts,RX Broadcast Pkts,TX Broadcast Pkts,TX Collisions,Status,RX Unknown TPID,RX Unknown VID,RX MAC Limit,RX Filter Discard,TX Filter Discard,RX QoS Discard,TX Queue0 Discard,TX Queue1 Discard,TX Queue2 Discard,TX Queue3 Discard,TX Queue4 Discard,TX Queue5 Discard,TX Queue6 Discard,TX Queue7 Discard,,,,,Record Status,RX Peak Rate [Mbps],TX Peak Rate [Mbps],RX Peak Detect Time,TX Peak Detect Time
04:00,54450241,311021620,314227,464486,0,NORMAL,0,NORMAL,0,NORMAL,48960,7521,136139,123198,93001,96383,21337,15212,6178,35395,8612,186727,0,NORMAL,0,NORMAL,0,0,0,0,0,7420,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,1,26,03:56:30,03:56:20
04:15,59347879,356062016,318568,506330,0,NORMAL,0,NORMAL,0,NORMAL,49101,7613,141272,134424,91711,92071,18407,16477,5103,28830,12971,226717,0,NORMAL,0,NORMAL,0,0,0,0,0,7431,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,2,15,04:08:20,04:04:50
04:30,59701961,474166609,341362,581649,0,NORMAL,0,NORMAL,0,NORMAL,49043,7637,160527,121297,95181,96635,19246,19625,7554,31753,9810,304637,0,NORMAL,0,NORMAL,0,0,0,0,0,7420,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,1,15,04:25:40,04:28:20
04:45,56698450,365448418,317620,486806,0,NORMAL,0,NORMAL,0,NORMAL,49308,7812,145493,110692,86630,97345,18974,15956,6016,17831,11198,237067,0,NORMAL,0,NORMAL,0,0,0,0,0,7427,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,2,10,04:39:10,04:38:20
05:00,46618907,228899649,292307,395248,0,NORMAL,0,NORMAL,0,NORMAL,49159,7616,128224,119158,84175,94075,20375,12068,4329,37277,6039,124997,0,NORMAL,0,NORMAL,0,0,0,0,0,7417,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,0,6,05:00:00,04:46:50
05:15,45933565,144704543,290921,341520,0,NORMAL,0,NORMAL,0,NORMAL,49260,7632,116603,129204,90665,91317,23669,9890,6063,43026,4656,60390,0,NORMAL,0,NORMAL,0,0,0,0,0,7426,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,0,14,05:15:00,05:09:10
05:30,51896870,247942965,308807,411465,0,NORMAL,0,NORMAL,0,NORMAL,49393,7555,129374,135542,94289,92646,19733,10311,8783,20821,7234,144528,0,NORMAL,0,NORMAL,0,0,0,0,0,7414,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,0,16,05:30:00,05:28:00
05:45,61425352,330626496,346292,507731,0,NORMAL,0,NORMAL,0,NORMAL,49237,7554,149957,145328,105462,106626,20228,17093,11151,22787,10256,208284,0,NORMAL,0,NORMAL,0,0,0,0,0,7418,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,0,10,05:45:00,05:36:30
06:00,80384329,564284581,418469,721536,0,NORMAL,0,NORMAL,0,NORMAL,48980,7674,194569,170180,117586,114828,25736,24395,17419,51129,14179,353264,0,NORMAL,0,NORMAL,0,0,0,0,0,7426,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,1,33,06:00:00,06:00:00
06:15,93914767,942918311,483127,1011606,0,NORMAL,0,NORMAL,0,NORMAL,49098,7609,227034,180089,139079,121307,32215,28502,18281,46676,17419,627370,0,NORMAL,0,NORMAL,0,0,0,0,0,7423,0,NORMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,VALID,1,33,06:15:00,06:01:10
